Time,Temp,Hum,Baro,Acc(x),Acc(y),Acc(z),LinAcc(x),LinAcc(y),LinAcc(z),Mag(x),Mag(y),Mag(z),Degrees,Gyro(x),Gyro(y),Gyro(z),Light,Lat,Long,Stop
1473354391261,-9999,-9999,1003.07996,-0.7086837,9.289502,3.5434184,-0.014395177,0.17955971,-0.01991272,-2.3125,68.625,-2.875,5.5826416,0.0036651916,-0.0012217305,-0.0036651916,556.0,-9999,-9999,-9999
1473354391362,-9999,-9999,1003.23,-0.7086837,9.193734,3.5242648,-0.010852337,0.0832119,-0.036886692,-1.9375,68.9375,-3.5,5.603668,-0.0012217305,0.002443461,-0.0036651916,556.0,-9999,-9999,-9999
1473354391463,-9999,-9999,1003.32,-0.6512229,9.212888,3.620033,0.04794085,0.10212612,0.059753895,-2.125,69.0,-3.375,5.559967,0.0012217305,0.0012217305,-0.004886922,556.0,-9999,-9999,-9999
1473354391564,-9999,-9999,1003.13995,-0.6512229,9.136273,3.6008794,0.051279366,0.025118828,0.04226303,-2.375,68.5,-3.0,5.593689,0.0,0.002443461,-0.004886922,556.0,-9999,-9999,-9999
1473354391667,-9999,-9999,1003.19995,-0.7086837,9.270349,3.5817258,-0.023120284,0.139884,-0.07181668,-2.3125,68.625,-3.25,5.632141,-0.0012217305,0.004886922,-0.0061086523,556.0,-9999,-9999,-9999
1473354391768,-9999,-9999,1003.19995,-0.6895301,9.174581,3.6008794,0.016533196,0.06259918,0.045086622,-2.8125,68.5,-2.875,5.7395935,0.002443461,-0.002443461,-0.004886922,556.0,-9999,-9999,-9999
1473354391869,-9999,-9999,1003.19995,-0.6703765,9.078813,3.6966474,0.036084116,-0.03136921,0.040557384,-2.5,68.875,-2.6875,5.7683716,-0.0012217305,-0.0036651916,-0.0036651916,556.0,-9999,-9999,-9999
1473354391992,-9999,-9999,1003.25995,-0.63206923,9.251195,3.715801,0.07363182,0.1408596,0.15572166,-2.25,68.8125,-3.125,5.7697144,0.0012217305,-0.0036651916,-0.0036651916,556.0,-9999,-9999,-9999
1473354392098,-9999,-9999,1003.13995,-0.7086837,9.519346,3.5051112,-0.005971074,0.4065323,-0.04921341,-3.125,68.625,-2.6875,5.9588013,-0.002443461,-0.0036651916,-0.0012217305,556.0,-9999,-9999,-9999
1473354392199,-9999,-9999,1003.25995,-0.6512229,9.193734,3.5817258,0.050233483,0.08136749,0.026007414,-2.875,69.125,-2.8125,6.089447,0.0,0.004886922,-0.004886922,558.0,-9999,-9999,-9999
1473354392301,-9999,-9999,1003.25995,-0.7086837,9.212888,3.5625722,-0.0052648187,0.10098076,0.006064892,-2.4375,68.25,-2.6875,6.157593,0.0012217305,-0.002443461,-0.0036651916,558.0,-9999,-9999,-9999
1473354392404,-9999,-9999,1003.23,-0.63206923,9.193734,3.620033,0.07087654,0.08134651,0.06466484,-2.1875,68.25,-2.6875,6.123291,0.002443461,0.0012217305,-0.002443461,558.0,-9999,-9999,-9999
1473354392510,-9999,-9999,1003.25995,-0.6703765,9.251195,3.620033,0.03250432,0.13909245,0.06391811,-2.6875,68.5625,-2.8125,6.0843506,0.0012217305,0.004886922,-0.008552114,558.0,-9999,-9999,-9999
1473354392612,-9999,-9999,1003.19995,-0.6512229,9.212888,3.466804,-0.0043424964,0.11923504,0.066011906,-2.75,68.3125,-3.4375,6.216858,0.004886922,0.0,-0.0036651916,558.0,-9999,-9999,-9999
1473354392714,-9999,-9999,1003.25995,-0.61291564,9.423578,3.6774938,0.09043342,0.31006432,0.12508845,-2.125,65.3125,-8.25,6.2184143,0.002443461,-0.008552114,0.004886922,558.0,-9999,-9999,-9999
1473354392816,-9999,-9999,1003.17,-0.8810662,9.232041,3.4284968,-0.1059289,0.10000801,-0.011562586,-2.125,61.375,-15.1875,6.343109,0.008552114,0.02565634,-0.015882496,558.0,-9999,-9999,-9999
1473354392917,-9999,-9999,1003.17,-0.51714754,9.251195,3.6966474,-0.04162234,0.19695759,0.101682186,-1.875,63.75,-12.0625,6.5126953,-0.0036651916,-0.035430185,0.012217305,558.0,-9999,-9999,-9999
1473354393020,-9999,-9999,1003.19995,-1.0726024,9.136273,3.1794999,-0.007144809,0.19919395,0.12979317,-2.0,64.375,-10.5,6.425598,0.004886922,0.10873401,-0.0720821,558.0,-9999,-9999,-9999
1473354393125,-9999,-9999,1003.17,-1.7046716,8.676587,2.8921957,-1.1319764,-0.909523,-0.42650795,-2.5,65.5625,-8.625,6.6068115,0.0036651916,0.26511553,-0.16737708,558.0,-9999,-9999,-9999
1473354393227,-9999,-9999,1003.17,-0.63206923,9.193734,3.4476504,0.09864378,0.0878067,-0.11865258,-3.875,69.25,-3.375,7.052765,-0.019547688,-0.21868975,0.14172074,558.0,-9999,-9999,-9999
1473354393330,-9999,-9999,1003.17,-0.36391866,9.059659,3.620033,0.3273629,-0.04611969,0.045494318,-3.8125,71.875,0.125,7.1700745,-0.009773844,-0.057421334,0.028099801,558.0,-9999,-9999,-9999
1473354393435,-9999,-9999,1003.11,-1.1683705,9.385271,3.4284968,-0.46159047,0.28282738,-0.15150046,-3.375,71.4375,-0.5,7.2955017,-0.004886922,0.04153884,-0.034208454,558.0,-9999,-9999,-9999
1473354393542,-9999,-9999,1003.13995,-0.49799395,9.270349,3.5434184,0.21505958,0.1682148,-0.03612113,-3.375,71.75,-0.8125,7.372345,-0.009773844,-0.096516706,0.052534413,558.0,-9999,-9999,-9999
1473354393644,-9999,-9999,1003.23,-0.7278373,9.193734,3.6391866,-0.028686225,0.091926575,0.056076765,-3.0625,71.125,-0.375,7.2812805,-0.002443461,0.004886922,-0.004886922,558.0,-9999,-9999,-9999
1473354393745,-9999,-9999,1003.17,-0.5363012,9.251195,3.6966474,0.15707201,0.14854336,0.11455846,-3.25,70.6875,-0.4375,7.2030334,-0.0012217305,0.008552114,-0.008552114,558.0,-9999,-9999,-9999
1473354393847,-9999,-9999,1003.17,-0.7469909,9.155427,3.5625722,-0.048913956,0.052150726,-0.01701355,-3.3125,71.5625,-0.875,7.229187,0.0,0.008552114,-0.0061086523,558.0,-9999,-9999,-9999
1473354393978,-9999,-9999,1003.19995,-0.63206923,9.193734,3.5817258,0.06563133,0.09021187,0.0026900768,-3.625,71.8125,-1.0625,7.2613525,-0.0012217305,-0.008552114,0.0012217305,558.0,-9999,-9999,-9999
1473354394086,-9999,-9999,1003.11,-0.6703765,9.232041,3.5625722,0.024260998,0.12710857,-0.013468981,-3.5,71.125,-1.25,7.4262695,0.008552114,-0.007330383,-0.0012217305,558.0,-9999,-9999,-9999
1473354394192,-9999,-9999,1003.19995,-0.61291564,9.155427,3.620033,0.0806579,0.0501585,0.044641495,-3.375,70.8125,-1.5,7.4677734,-0.0036651916,-0.0061086523,-0.004886922,558.0,-9999,-9999,-9999
1473354394295,-9999,-9999,1003.25995,-0.7469909,9.251195,3.6391866,-0.0496248,0.14669132,0.06258011,-3.75,70.25,-1.625,7.544861,-0.0012217305,0.0012217305,-0.002443461,558.0,-9999,-9999,-9999
1473354394396,-9999,-9999,1003.17,-0.6703765,9.193734,3.5242648,0.023471117,0.089087486,-0.052659035,-3.3125,70.0625,-1.3125,7.6084595,0.002443461,0.0036651916,-0.0061086523,558.0,-9999,-9999,-9999
1473354394499,-9999,-9999,1003.19995,-0.78529817,9.232041,3.6008794,-0.08609533,0.12720013,0.025493622,-3.375,70.5625,-1.8125,7.5592346,0.0,0.004886922,-0.004886922,558.0,-9999,-9999,-9999
1473354394602,-9999,-9999,1003.13995,-0.6703765,9.308656,3.6008794,0.026436925,0.20281792,0.027570248,-3.5,70.6875,-1.625,7.5935974,0.0,0.002443461,-0.0061086523,558.0,-9999,-9999,-9999
1473354394706,-9999,-9999,1003.13995,-0.7086837,9.232041,3.5625722,-0.008593023,0.12447643,-0.005692482,-3.3125,70.375,-1.4375,7.6101685,0.002443461,-0.0012217305,0.002443461,558.0,-9999,-9999,-9999
1473354394808,-9999,-9999,1003.19995,-0.6512229,9.289502,3.5817258,0.08481598,0.12449646,0.07040763,-3.5625,70.0625,-1.8125,7.6650085,-0.002443461,-0.017104227,0.0061086523,558.0,-9999,-9999,-9999
1473354394910,-9999,-9999,1003.13995,-0.6703765,9.232041,3.5817258,0.023469627,0.124136925,0.013105392,-4.125,69.6875,-2.1875,7.8516846,0.0036651916,0.004886922,-0.007330383,558.0,-9999,-9999,-9999
1473354395013,-9999,-9999,1003.23,-0.7086837,9.251195,3.6583402,0.081676185,0.046476364,0.16915274,-4.125,69.9375,-1.625,8.111359,0.0,-0.019547688,0.0061086523,558.0,-9999,-9999,-9999
1473354395117,-9999,-9999,1003.13995,-0.6703765,9.232041,3.5625722,0.023840904,0.12155151,6.301403E-4,-3.5,70.5,-1.0625,8.152893,0.002443461,0.009773844,-0.007330383,558.0,-9999,-9999,-9999
1473354395221,-9999,-9999,1003.17,-0.6895301,9.212888,3.6008794,0.005700648,0.10108948,0.042485952,-3.8125,70.0625,-1.4375,8.112732,-0.002443461,0.0036651916,-0.002443461,558.0,-9999,-9999,-9999
1473354395326,-9999,-9999,1003.19995,-0.63206923,9.174581,3.6008794,0.062437832,0.062582016,0.04285264,-4.125,69.75,-1.5625,8.201324,0.0012217305,0.0,-0.007330383,558.0,-9999,-9999,-9999
1473354395429,-9999,-9999,1003.13995,-0.6703765,9.174581,3.5242648,0.0048077703,0.09987545,0.06457329,-4.125,69.875,-1.875,8.409332,0.0012217305,0.004886922,-0.004886922,558.0,-9999,-9999,-9999
1473354395531,-9999,-9999,1003.19995,-0.7661445,9.193734,3.620033,0.0043187737,0.080509186,0.026715994,-3.8125,69.875,-2.0,8.477936,0.0061086523,0.009773844,-0.009773844,558.0,-9999,-9999,-9999
1473354395636,-9999,-9999,1003.32,-0.59376204,9.193734,3.620033,0.10220218,0.08095646,0.064291,-3.75,70.3125,-1.9375,8.476349,0.004886922,0.0,-0.0036651916,558.0,-9999,-9999,-9999
1473354395738,-9999,-9999,1003.13995,-0.6703765,9.212888,3.5817258,0.029571593,0.1000309,0.026965857,-4.1875,70.25,-1.8125,8.554291,-0.0036651916,-0.017104227,0.0061086523,558.0,-9999,-9999,-9999
1473354395840,-9999,-9999,1003.25995,-0.63206923,9.212888,3.6008794,0.06332177,0.10046673,0.044108868,-3.875,70.375,-1.375,8.620636,0.0,0.009773844,-0.010995574,558.0,-9999,-9999,-9999
1473354395942,-9999,-9999,1003.25995,-0.7086837,9.251195,3.6008794,-0.008053303,0.13944149,0.04342866,-3.6875,70.1875,-1.6875,8.568695,-0.002443461,-0.015882496,0.004886922,558.0,-9999,-9999,-9999
1473354396044,-9999,-9999,1003.19995,-0.6703765,9.174581,3.6008794,0.025476158,0.06289768,0.042310953,-3.75,69.875,-1.9375,8.56311,0.0036651916,0.0061086523,-0.014660766,558.0,-9999,-9999,-9999
1473354396152,-9999,-9999,1003.17,-0.6895301,9.308656,3.5817258,-0.048357546,0.06311321,0.061457872,-3.75,69.9375,-2.3125,8.593658,-0.0036651916,-0.013439035,-0.0012217305,558.0,-9999,-9999,-9999
1473354396256,-9999,-9999,1003.19995,-0.6512229,9.212888,3.620033,0.04309839,0.10025978,0.06358671,-3.75,70.625,-2.3125,8.633148,0.0012217305,0.0061086523,-0.008552114,558.0,-9999,-9999,-9999
1473354396360,-9999,-9999,1003.19995,-0.6895301,9.193734,3.5817258,0.009775937,0.08096409,0.026616573,-4.0,70.3125,-1.1875,8.622253,-0.0036651916,-0.02565634,0.010995574,558.0,-9999,-9999,-9999
1473354396462,-9999,-9999,1003.23,-0.6512229,9.155427,3.620033,0.039284408,0.04293728,0.062488317,-4.0625,70.1875,-1.5625,8.697388,0.002443461,0.008552114,-0.012217305,558.0,-9999,-9999,-9999
1473354396569,-9999,-9999,1003.17,-0.5746084,9.155427,3.6583402,0.12003201,0.043201447,0.10092378,-3.625,70.25,-1.5625,8.69165,-0.008552114,-0.018325957,0.0061086523,558.0,-9999,-9999,-9999
1473354396671,-9999,-9999,1003.32,-0.7278373,9.193734,3.5434184,-0.03523487,0.10153389,0.021683693,-3.875,69.875,-1.375,8.697052,0.0061086523,0.018325957,-0.015882496,558.0,-9999,-9999,-9999
1473354396772,-9999,-9999,1003.23,-0.63206923,9.232041,3.5625722,-0.048962235,0.17707253,-0.10857844,-3.8125,70.0625,-1.625,8.752808,-0.0012217305,-0.0061086523,-0.0012217305,558.0,-9999,-9999,-9999
1473354396878,-9999,-9999,1003.23,-0.6703765,9.251195,3.6583402,0.01933211,0.13869095,0.10067892,-3.875,69.4375,-1.875,8.773865,0.0012217305,0.021991149,-0.018325957,558.0,-9999,-9999,-9999
1473354396985,-9999,-9999,1003.17,-0.6703765,9.32781,3.6774938,0.022415042,0.21682358,0.116546154,-3.75,70.5,-1.4375,8.727203,0.0,-0.007330383,0.002443461,558.0,-9999,-9999,-9999
1473354397087,-9999,-9999,1003.17,-0.6703765,9.11712,3.6583402,-0.062061846,0.063923836,-0.058199644,-4.625,71.0625,-0.5,8.823639,0.0036651916,0.010995574,-0.0061086523,558.0,-9999,-9999,-9999
1473354397188,-9999,-9999,1003.19995,-0.59376204,9.212888,3.6583402,0.035182714,0.13971996,-0.017519712,-5.5,71.0625,0.375,9.191223,0.0012217305,0.0036651916,-0.002443461,558.0,-9999,-9999,-9999
1473354397291,-9999,-9999,1003.19995,-0.61291564,9.193734,3.6391866,0.0650208,0.083462715,0.07355499,-5.1875,71.125,0.0,9.556152,-0.009773844,-0.014660766,0.007330383,558.0,-9999,-9999,-9999
1473354397402,-9999,-9999,1003.13995,-0.61291564,9.289502,3.620033,0.0751034,0.18061066,0.052803755,-3.75,71.1875,-1.0,9.552643,-0.007330383,-0.03176499,0.013439035,558.0,-9999,-9999,-9999
1473354397503,-9999,-9999,1003.17,-0.78529817,9.193734,3.466804,-0.046428084,0.14138794,0.034718513,-4.25,70.6875,-1.25,9.509003,-0.0012217305,0.030543262,-0.02321288,558.0,-9999,-9999,-9999
1473354397606,-9999,-9999,1003.17,-0.61291564,9.232041,3.5625722,0.14396793,0.06565571,0.1471734,-4.0625,70.6875,-1.375,9.451752,-0.008552114,-0.028099801,0.007330383,558.0,-9999,-9999,-9999
1473354397707,-9999,-9999,1003.32,-0.82360536,9.040505,3.5625722,-0.14366484,-0.066165924,-0.011869431,-4.0625,70.5625,-1.5,9.300659,0.0036651916,0.002443461,-0.007330383,558.0,-9999,-9999,-9999
1473354397813,-9999,-9999,1003.23,-0.6703765,9.174581,3.5625722,0.014461577,0.06858063,-0.012643337,-4.0,70.625,-1.5,9.292694,-0.012217305,-0.05497787,0.028099801,547.0,-9999,-9999,-9999
1473354397918,-9999,-9999,1003.17,-0.63206923,9.059659,3.5242648,0.039590478,-0.04865265,-0.04756069,-4.0625,70.5,-1.3125,9.292999,-0.002443461,0.02076942,-0.02321288,547.0,-9999,-9999,-9999
1473354398022,-9999,-9999,1003.13995,-0.80445176,8.791509,4.2904096,-0.12749028,-0.29915905,0.67490625,-4.75,71.1875,-1.0625,9.029114,-0.010995574,0.019547688,-0.019547688,547.0,-9999,-9999,-9999
1473354398124,-9999,-9999,1003.32,-0.842759,8.848969,4.0414124,-0.02133745,-0.05538559,0.4188285,-5.0,71.0625,-1.0,8.81012,-0.002443461,0.03176499,-0.02321288,582.0,-9999,-9999,-9999
1473354398226,-9999,-9999,1003.23,-0.7086837,9.155427,3.964798,-0.19713503,0.1613102,0.15454149,-5.5,70.9375,-0.25,9.116516,0.0036651916,0.018325957,-0.010995574,582.0,-9999,-9999,-9999
1473354398332,-9999,-9999,1003.25995,-0.6703765,8.887277,4.1180267,0.08167052,-0.018637657,0.22069621,-5.4375,70.25,-0.5625,9.330475,-0.004886922,-0.002443461,0.002443461,582.0,-9999,-9999,-9999
1473354398435,-9999,-9999,1003.32,-0.6703765,9.097966,3.5625722,-0.0076346397,0.066399574,-0.2006681,-5.625,70.0625,-0.875,9.5896,0.0012217305,0.012217305,-0.004886922,622.0,-9999,-9999,-9999
1473354398539,-9999,-9999,1003.25995,-0.59376204,9.078813,4.232949,0.05965948,0.052045822,0.45658612,-5.3125,70.4375,-0.9375,9.869019,-0.014660766,0.0012217305,-0.0012217305,622.0,-9999,-9999,-9999
1473354398642,-9999,-9999,1003.25995,-0.842759,9.040505,3.9456444,-0.179757,0.022453308,0.1501782,-4.5625,70.1875,-1.625,9.908539,-0.004886922,0.015882496,-0.007330383,622.0,-9999,-9999,-9999
1473354398749,-9999,-9999,1003.35,-0.5363012,9.136273,4.003105,0.118799806,0.11991978,0.20223546,-4.125,69.8125,-2.125,9.796631,0.0061086523,-0.012217305,0.012217305,622.0,-9999,-9999,-9999
1473354398851,-9999,-9999,1003.32,-0.6895301,8.925584,3.7349546,-0.034728646,-0.09024811,-0.067201614,-4.4375,69.5,-1.8125,9.673126,0.004886922,0.04642576,-0.02443461,622.0,-9999,-9999,-9999
1473354398952,-9999,-9999,1003.25995,-0.80445176,9.212888,3.7924154,-0.12115085,0.19587612,-0.001922369,-4.9375,69.6875,-1.5625,9.826904,0.0012217305,-0.0061086523,0.012217305,622.0,-9999,-9999,-9999
1473354399054,-9999,-9999,1003.25995,-0.842759,9.212888,3.9839516,-0.16312414,0.19724846,0.18569732,-4.875,70.0625,-1.5625,9.891785,0.007330383,0.028099801,0.002443461,622.0,-9999,-9999,-9999
1473354399157,-9999,-9999,1003.13995,-0.47884035,9.136273,3.9073372,0.19536579,0.12138462,0.106333494,-5.25,70.375,-1.5,10.007446,-0.002443461,-0.002443461,0.013439035,622.0,-9999,-9999,-9999
1473354399264,-9999,-9999,1003.32,-0.5554548,9.021352,3.7732618,0.10972482,0.011496544,-0.041240454,-5.75,70.3125,-1.3125,10.1927185,0.0061086523,0.02687807,0.0,622.0,-9999,-9999,-9999
1473354399371,-9999,-9999,1003.23,-0.59376204,9.174581,3.5625722,0.0869841,0.16139126,-0.24129295,-6.5,70.3125,-0.875,10.628784,-0.002443461,0.059864793,-0.029321533,622.0,-9999,-9999,-9999
1473354399478,-9999,-9999,1003.23,-0.93852705,9.32781,3.7349546,-0.20824724,0.31413174,-0.058552265,-7.5,70.625,0.25,11.295013,-0.007330383,0.008552114,0.015882496,622.0,-9999,-9999,-9999
1473354399582,-9999,-9999,1003.23,-0.7278373,9.155427,3.6966474,0.01829034,0.13897133,-0.08716154,-7.6875,70.4375,0.5,12.075531,0.0036651916,0.021991149,0.009773844,550.0,-9999,-9999,-9999
1473354399685,-9999,-9999,1003.19995,-0.6895301,9.174581,3.4859576,0.065506876,0.15233517,-0.28225136,-8.6875,71.0,1.5625,13.074982,0.012217305,0.02443461,0.013439035,550.0,-9999,-9999,-9999
1473354399786,-9999,-9999,1003.17,-0.8619126,9.519346,3.3518825,-0.0860858,0.48313713,-0.37845325,-8.875,70.6875,1.3125,14.204895,0.009773844,0.05009095,0.0,550.0,-9999,-9999,-9999
1473354399888,-9999,-9999,1003.25995,-1.0342951,9.212888,3.371036,-0.22549784,0.159482,-0.31027603,-8.3125,70.8125,0.4375,15.211151,0.0012217305,0.09285152,-0.004886922,550.0,-9999,-9999,-9999
1473354399995,-9999,-9999,1003.17,-0.8619126,9.021352,3.466804,-0.03172654,-0.0386858,-0.19337368,-7.625,70.8125,-0.625,15.594055,-0.007330383,0.03176499,0.037873644,599.0,-9999,-9999,-9999
1473354400097,-9999,-9999,1003.19995,-0.6895301,8.963891,3.6391866,0.064674675,-0.07503319,0.2764747,-7.1875,70.5,-1.0625,15.447266,-0.02076942,0.0842994,0.008552114,599.0,-9999,-9999,-9999
1473354400198,-9999,-9999,1003.23,-0.9576807,9.232041,3.9839516,-0.3337965,0.013697624,0.19434118,-7.875,70.125,-1.0,15.313049,-0.007330383,0.06352998,0.030543262,599.0,-9999,-9999,-9999
1473354400300,-9999,-9999,1003.19995,-0.80445176,9.212888,3.9264908,0.1716947,0.040085793,0.17836857,-7.5,69.9375,-0.75,15.242981,-0.004886922,0.042760566,0.05497787,712.0,-9999,-9999,-9999
1473354400402,-9999,-9999,1003.17,-0.6895301,9.251195,3.6583402,0.12245417,0.056918144,-0.14829612,-7.5,70.0625,-1.375,15.347168,-0.015882496,0.10140363,0.02443461,712.0,-9999,-9999,-9999
1473354400504,-9999,-9999,1003.19995,-0.91937345,9.11712,3.7732618,-0.02800572,0.0771122,0.25200653,-7.5,70.1875,-1.125,15.396271,-0.017104227,0.10140363,0.015882496,712.0,-9999,-9999,-9999
1473354400611,-9999,-9999,1003.23,-0.7469909,9.097966,3.7541082,-0.048269212,0.138587,0.26539516,-7.9375,69.875,-0.875,15.50769,-0.009773844,0.07086037,0.05131268,666.0,-9999,-9999,-9999
1473354400717,-9999,-9999,1003.23,-0.8619126,9.021352,3.7349546,-0.03645748,-0.013625145,0.012291908,-7.9375,69.5625,-1.3125,15.71167,-0.021991149,0.073303826,0.061086524,666.0,-9999,-9999,-9999
1473354400819,-9999,-9999,1003.19995,-0.8619126,8.810662,3.7732618,0.025318503,0.15869236,0.043382645,-8.625,69.75,-1.0,16.077332,-0.017104227,0.111177474,0.021991149,666.0,-9999,-9999,-9999
1473354400922,-9999,-9999,1003.23,-1.2641385,9.270349,3.7732618,-0.20210654,0.16122627,-0.20711207,-10.3125,70.0,0.625,16.67926,-0.014660766,0.1441642,0.013439035,555.0,-9999,-9999,-9999
1473354401026,-9999,-9999,1003.17,-0.80445176,9.385271,3.4859576,0.126935,0.67155075,-0.18980098,-10.125,70.0625,0.4375,17.638214,-0.007330383,0.119729586,0.028099801,555.0,-9999,-9999,-9999
1473354401129,-9999,-9999,1003.19995,-0.6512229,9.097966,3.4859576,0.15042418,0.048003197,-0.20537496,-8.1875,69.0625,-1.3125,18.131866,-0.010995574,0.09896017,0.04520403,555.0,-9999,-9999,-9999
1473354401231,-9999,-9999,1003.19995,-0.4213795,9.423578,3.715801,0.35809964,0.36671066,0.036673784,-8.375,69.1875,-1.1875,18.25534,-0.021991149,0.081855945,0.058643065,555.0,-9999,-9999,-9999
1473354401343,-9999,-9999,1003.17,-1.1300632,8.963891,3.5242648,-0.18009025,-0.091135025,-0.21724987,-8.875,69.1875,-1.6875,18.367218,-0.028099801,0.13927728,0.014660766,555.0,-9999,-9999,-9999
1473354401445,-9999,-9999,1003.19995,-0.6703765,9.232041,3.5625722,0.11839563,0.17794704,-0.12139654,-9.1875,69.375,-1.8125,18.513977,-0.010995574,0.07819075,0.052534413,555.0,-9999,-9999,-9999
1473354401549,-9999,-9999,1003.19995,-0.9768343,9.193734,3.8115692,-0.18955308,0.13714314,0.13342619,-9.125,69.1875,-2.25,18.673157,-0.009773844,0.103847094,0.05009095,597.0,-9999,-9999,-9999
1473354401655,-9999,-9999,1003.23,-0.63206923,9.212888,3.6774938,0.13777089,0.15011501,0.010902882,-9.3125,69.3125,-2.4375,18.900665,-0.010995574,0.07696902,0.04153884,597.0,-9999,-9999,-9999
1473354401759,-9999,-9999,1003.23,-0.63206923,9.270349,3.5434184,0.12631279,0.20537567,-0.12011838,-9.375,68.9375,-2.6875,19.110565,-0.012217305,0.08674286,0.04642576,597.0,-9999,-9999,-9999
1473354401861,-9999,-9999,1003.17,-0.6895301,9.097966,3.6391866,0.042521358,0.03135872,-0.02566433,-9.3125,68.9375,-2.6875,19.229523,-0.013439035,0.13316862,-0.0012217305,597.0,-9999,-9999,-9999
1473354401962,-9999,-9999,1003.25995,-0.9768343,9.040505,3.5625722,-0.23078525,-0.026184082,-0.099248886,-9.75,69.4375,-1.8125,19.458496,-0.007330383,0.12461651,-0.002443461,597.0,-9999,-9999,-9999
1473354402066,-9999,-9999,1003.25995,-0.63206923,9.136273,3.8115692,0.15919268,0.07600021,0.14336324,-9.6875,69.375,-2.1875,19.50882,0.0036651916,0.02687807,0.061086524,597.0,-9999,-9999,-9999
1473354402177,-9999,-9999,1003.13995,-1.3024458,8.829816,3.964798,-0.14714956,0.0027217865,0.08615327,-9.6875,69.0625,-3.25,19.544586,-0.015882496,0.1600467,0.0061086523,597.0,-9999,-9999,-9999
1473354402278,-9999,-9999,1003.19995,-1.1109096,9.193734,3.9073372,-0.23597896,0.14733791,0.22391391,-9.9375,69.0,-3.0625,19.574097,-0.008552114,0.07574729,0.034208454,597.0,-9999,-9999,-9999
1473354402381,-9999,-9999,1003.23,-0.8619126,9.059659,4.156334,0.024267972,0.025274277,0.4462173,-10.25,69.0625,-2.5,19.475494,-0.021991149,0.09285152,0.056199603,597.0,-9999,-9999,-9999
1473354402489,-9999,-9999,1003.19995,-1.3790601,8.90643,4.1371803,-0.46806562,-0.10953045,0.38845325,-10.125,69.1875,-3.0625,19.280762,-0.02321288,0.1966986,0.007330383,597.0,-9999,-9999,-9999
1473354402593,-9999,-9999,1003.23,-1.2449849,8.810662,4.5202527,-0.28785545,-0.17581177,0.7126818,-10.125,69.0,-2.5,18.886902,-0.02687807,0.10751228,0.0842994,597.0,-9999,-9999,-9999
1473354402695,-9999,-9999,1003.19995,-1.2641385,8.810662,4.405331,-0.25492716,-0.1406374,0.5289769,-10.9375,69.0625,-2.625,18.573975,-0.017104227,0.14538592,0.08674286,617.0,-9999,-9999,-9999
1473354402797,-9999,-9999,1003.23,-1.1875241,8.619126,4.3861775,-0.17814338,-0.31519413,0.4708917,-11.5625,69.25,-3.0,18.750153,-0.021991149,0.21502456,0.061086524,617.0,-9999,-9999,-9999
1473354402898,-9999,-9999,1003.11,-1.3215994,8.2169,4.5777135,-0.324265,-0.6918402,0.601526,-11.5625,68.875,-3.0,18.63855,-0.0012217305,0.2687807,0.034208454,617.0,-9999,-9999,-9999
1473354403007,-9999,-9999,1003.25995,-0.90021986,8.408437,4.309563,0.024004936,-0.123259544,-0.07810116,-12.0,68.5625,-2.5,18.854004,0.0012217305,0.13805555,0.15271631,617.0,-9999,-9999,-9999
1473354403114,-9999,-9999,1003.23,-0.8810662,9.289502,4.156334,0.1054678,0.3882475,0.16073608,-12.0625,69.0,-2.6875,19.639587,-0.008552114,0.17715092,0.111177474,617.0,-9999,-9999,-9999
1473354403223,-9999,-9999,1003.25995,-0.9576807,8.829816,3.9264908,0.037865043,-0.07370663,-0.061811924,-12.8125,68.8125,-2.4375,20.381653,-0.002443461,0.15393804,0.1685988,617.0,-9999,-9999,-9999
1473354403326,-9999,-9999,1003.25995,-0.6512229,9.021352,3.8307228,0.26184446,0.10220432,-0.14237547,-12.9375,68.5625,-2.5625,21.277283,-0.032986723,0.35308012,0.02565634,617.0,-9999,-9999,-9999
1473354403428,-9999,-9999,1003.25995,-0.22984336,8.887277,3.7349546,0.6342365,-0.046696663,-0.21572614,-13.875,69.0,-3.1875,22.298737,-0.02321288,0.21624629,0.111177474,617.0,-9999,-9999,-9999
1473354403541,-9999,-9999,1003.25995,-0.82360536,8.63828,3.6966474,-0.22847414,-0.01957035,-0.2054143,-13.875,68.5625,-3.5625,23.420044,-0.028099801,0.29932398,0.05375614,558.0,-9999,-9999,-9999
1473354403646,-9999,-9999,1003.17,-0.19153613,9.461885,3.6391866,0.649774,0.5010109,-0.2550807,-14.5,68.375,-3.25,24.3656,0.0,0.05131268,0.20769419,558.0,-9999,-9999,-9999
1473354403749,-9999,-9999,1003.11,-0.38307226,9.749189,3.4284968,0.32349107,0.29150295,0.2404809,-15.125,68.0,-3.3125,25.797028,0.0061086523,0.16737708,0.1441642,558.0,-9999,-9999,-9999
1473354403854,-9999,-9999,1003.11,-1.1109096,8.90643,3.1794999,-0.35075933,-0.12327385,-0.5697665,-15.125,67.875,-3.5,26.83313,0.0012217305,0.37018433,-0.015882496,558.0,-9999,-9999,-9999
1473354403962,-9999,-9999,1003.17,-1.0726024,9.32781,3.2752678,-0.4725244,-0.10327721,-0.6760433,-15.75,67.875,-3.625,28.062622,-0.002443461,0.23335053,0.06719518,558.0,-9999,-9999,-9999
